country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,15,0,0,0,15,2022-03-27
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,0,16,2022-03-28
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,16,0,0,1,17,2022-03-29
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,Aircraft,19,0,0,1,20,2022-04-04
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,0,0,0,0,0,2022-02-23
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,769,224,587,30,1610,2022-03-19
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
Russia,All Types,959,232,698,35,1924,2022-03-26
